---- Sensor Log ----
161087,40,21,24.03
162102,40,21,24.10
163117,43,21,24.08
164132,40,21,24.61
165147,40,21,23.85
595,46,21,24.13
595,46,21,24.18
1611,40,21,24.21
595,46,21,24.28
595,46,21,24.23
1611,41,21,24.23
595,45,38,24.28
595,45,41,18.38
600611,43,55,14.85
1200626,46,53,12.43
1800641,44,62,13.46
2400656,44,62,13.52
3000671,46,62,12.86
3600686,47,64,12.25
4200701,51,59,10.78
4800716,39,75,16.97
5400732,38,79,16.85
6000747,38,80,17.02
6600762,39,81,17.36
7200777,39,81,17.39
7800792,39,82,17.66
8400807,40,87,18.11
9000822,40,84,18.05
9600837,41,85,18.16
10200852,41,88,18.41
10800867,41,86,18.63
11400882,42,87,18.82
12000897,42,83,18.96
12600913,43,82,19.15
13200928,43,80,19.23
13800943,43,83,19.25
14400958,43,83,19.42
15000973,43,88,19.42
15600988,43,85,19.55
16201003,43,86,19.63
16801018,44,86,19.79
17401033,44,86,19.74
18001048,44,87,19.82
18601063,44,85,20.09
19201078,44,85,20.36
19801094,44,86,20.46
20401109,44,86,20.52
21001124,44,86,20.70
21601139,44,86,20.86
22201154,45,86,20.94
22801169,45,85,20.91
23401184,45,85,21.02
24001199,45,89,21.12
24601214,45,90,21.36
25201229,45,91,21.36
25801244,45,92,21.34
26401259,45,91,21.34
27001275,46,94,21.39
27601290,46,95,21.28
28201305,46,95,21.34
28801320,46,96,21.36
29401335,46,100,21.76
30001350,46,100,23.05
30601365,46,100,21.91
31201380,46,100,21.62
31801395,46,93,21.36
32401410,46,89,21.12
33001425,46,89,20.54
33601440,46,88,20.54
34201456,46,88,20.65
34801471,46,84,20.38
35401486,46,81,20.09
36001501,46,80,19.85
36601516,46,74,19.66
37201531,46,60,19.66
37801546,46,31,19.25
38401561,45,5,19.20
39001576,45,-14,18.90
39601591,45,-16,19.09
40201606,45,-16,18.82
40801621,45,-16,19.23
41401637,45,-16,19.25
42001652,45,-16,19.23
42601667,45,-16,19.34
43201682,44,-16,19.36
43801697,44,-16,19.31
44401712,45,-16,19.36
45001727,45,-16,19.31
45601742,44,-16,19.34
46201757,45,-16,19.25
46801772,44,-16,19.25
47401787,44,-16,19.23
48001803,44,-16,19.25
48601818,44,-16,19.23
49201833,44,-16,19.23
49801848,44,-16,19.17
50401863,44,-15,19.23
51001878,44,-16,19.23
51601893,44,-9,19.23
52201908,44,-10,19.25
52801923,44,-6,19.36
53401938,44,-9,19.36
54001953,44,-9,19.42
54601968,44,-11,19.58
55201984,44,-10,19.58
597,48,-14,18.82
600613,43,0,17.02
1200628,42,0,16.66
1800643,41,-2,16.60
2400658,42,-2,16.40
3000673,42,-2,16.12
3600688,42,-2,16.12
4200703,42,-2,15.98
4800718,41,-1,16.06
5400733,41,-1,16.26
6000748,41,-1,16.18
6600764,41,-1,16.77
7200779,41,-1,16.69
7800794,41,-1,16.77
8400809,41,-1,16.88
9000824,41,-1,16.97
9600839,41,-2,16.74
10200854,41,-1,16.71
10800869,40,-1,16.77
11400884,40,-1,16.97
12000899,40,-1,17.02
12600914,40,-1,16.85
13200929,40,-1,16.60
13800944,40,-1,16.52
14400960,40,-1,16.66
15000975,40,-1,16.52
15600990,40,-1,16.40
16201005,40,-1,16.63
16801020,40,-1,16.54
17401035,40,-1,16.32
18001050,40,-1,16.23
18601065,40,-1,16.26
19201080,40,-1,16.37
19801095,39,-1,16.40
20401110,39,-1,16.40
21001125,39,-1,16.43
21601141,39,-1,16.12
22201156,39,-1,16.23
22801171,39,-1,15.86
23401186,39,-1,16.18
24001201,39,-1,16.23
24601216,39,-1,16.40
25201231,39,-1,16.12
25801246,39,-1,16.29
26401261,39,-1,16.15
27001276,39,-1,16.00
27601291,39,-1,16.12
28201306,39,-1,15.69
28801322,39,0,16.00
29401337,39,10,15.66
30001352,39,19,15.66
30601367,39,32,15.60
31201382,38,49,15.40
31801397,38,60,15.75
32401412,38,62,15.66
33001427,38,70,15.69
33601442,39,64,16.15
34201457,38,69,16.00
34801472,38,78,16.20
35401487,38,77,16.43
36001503,38,84,16.26
36601518,39,82,16.60
37201533,38,85,16.43
37801548,39,84,16.83
38401563,39,85,16.99
39001578,38,86,17.78
39601593,38,89,17.36
40201608,39,86,17.41
40801623,39,86,17.44
41401638,39,87,17.86
42001653,39,90,18.08
42601668,39,92,18.33
43201684,39,90,18.52
43801699,39,82,18.38
44401714,39,87,18.13
45001729,39,87,18.49
45601744,39,96,18.93
46201759,39,92,18.96
46801774,39,91,19.17
47401789,39,96,19.61
48001804,39,98,19.98
48601819,39,100,20.49
49201834,39,100,20.20
49801850,40,95,20.49
50401865,39,91,20.52
51001880,40,100,21.39
51601895,40,100,21.52
52201910,40,96,22.04
52801925,40,99,21.70
53401940,41,100,22.59
54001955,41,100,22.61
54601970,41,99,22.20
55201985,41,97,21.91
55802000,41,97,21.99
56402015,42,100,22.90
57002031,42,97,22.23
57602046,42,99,22.17
58202061,42,92,21.86
58802076,41,99,22.20
59402091,41,94,22.15
60002106,41,93,22.09
60602121,41,97,22.15
61202136,42,94,22.82
61802151,42,92,22.25
62402166,41,100,23.80
63002181,43,100,23.98
63602196,43,89,22.20
64202212,43,86,22.23
64802227,41,91,22.20
65402242,41,87,22.33
66002257,41,81,22.04
66602272,41,69,21.60
67202287,40,56,21.34
67802302,40,38,21.12
68402317,40,26,20.78
69002332,40,6,20.60
69602347,40,1,20.52
70202362,40,-4,20.17
70802377,40,-5,20.12
71402393,39,-5,19.90
72002408,39,-5,19.69
72602423,39,-5,19.66
73202438,39,-5,19.15
73802453,39,-5,19.28
74402468,39,-5,18.41
75002483,39,-5,18.55
75602498,39,-5,18.93
76202513,39,-5,19.12
76802528,38,-5,18.74
77402543,38,-5,18.66
78002558,38,-5,18.27
78602574,38,-3,18.52
79202589,38,-4,18.49
79802604,38,-3,18.16
80402619,38,-5,17.16
81002634,38,-5,17.89
81602649,38,-5,17.11
82202664,38,-5,17.44
82802679,38,-5,17.16
83402694,38,-5,16.15
84002709,38,-5,17.02
84602724,37,-5,16.99
85202739,37,-5,16.40
85802755,37,-5,16.26
86402770,37,-5,15.75
87002785,37,-5,15.52
87602800,37,-5,15.80
88202815,37,-5,15.69
88802830,37,-5,15.92
89402845,36,-5,15.66
90002860,36,-5,16.03
90602875,36,-5,15.11
91202890,36,-5,15.29
91802905,36,-5,15.05
92402920,36,-5,14.85
93002936,35,-5,15.20
93602951,35,-5,15.20
94202966,36,-5,15.37
94802981,35,-5,14.20
95402996,35,-5,14.47
96003011,35,-5,13.94
96603026,35,-5,14.03
97203041,35,-5,14.26
97803056,35,-5,13.82
98403071,35,-5,13.79
99003086,35,-5,14.00
99603101,35,-5,13.79
100203117,35,-5,13.37
100803132,35,-5,13.70
101403147,34,-5,12.86
102003162,34,-5,13.52
102603177,34,-5,13.25
103203192,34,-5,13.73
103803207,34,-5,13.76
104403222,34,-5,13.49
105003237,34,-5,14.00
105603252,34,-5,13.55
106203267,34,-5,13.46
106803283,34,-5,13.49
107403298,34,-5,13.31
108003313,33,-5,13.85
108603328,33,-5,13.34
109203343,33,-5,13.13
109803358,33,-5,13.28
110403373,33,-5,13.40
111003388,33,-5,12.92
111603403,33,-5,13.49
112203418,33,-5,12.98
112803433,33,-5,12.34
113403448,33,-5,12.92
114003464,33,-5,12.67
114603479,32,-5,12.98
115203494,33,-3,12.55
115803509,33,3,12.55
116403524,78,12,13.31
117003539,77,20,13.28
601,82,-11,18.11
600617,73,-16,20.14
1200632,71,-16,20.52
1800647,70,-16,20.75
2400662,70,-16,20.86
3000677,70,-16,20.94
3600693,69,-16,20.99
4200708,69,-16,21.05
4800723,69,-16,21.10
5400738,69,-16,21.12
6000753,69,-16,21.10
6600768,69,-16,21.23
7200783,70,-16,21.10
7800798,70,-16,21.31
8400813,70,-16,21.34
9000828,71,-16,21.36
9600843,71,-16,21.36
10200858,71,-16,21.36
10800874,71,-16,21.39
11400889,71,-16,21.44
12000904,71,-16,21.39
12600919,72,-16,21.41
13200934,72,-16,21.47
13800949,72,-16,21.49
14400964,72,-16,21.52
15000979,72,-16,21.44
15600994,72,-16,21.49
16201009,72,-16,21.52
16801024,72,-16,21.55
17401040,72,-16,21.55
18001055,72,-16,21.52
18601070,72,-16,21.57
19201085,72,-16,21.55
19801100,72,-16,21.60
20401115,72,-16,21.62
21001130,72,-16,21.55
21601145,72,-16,21.65
22201160,72,-16,21.62
22801175,72,-16,21.65
23401190,72,-16,21.65
24001206,72,-16,21.65
24601221,72,-16,21.70
25201236,72,-16,21.73
25801251,72,-16,21.70
26401266,72,-16,21.70
27001281,72,-16,21.76
27601296,72,-16,21.78
28201311,72,-16,21.83
28801326,72,-16,21.86
29401341,72,-16,21.83
30001356,72,-16,21.91
30601371,72,-16,21.96
31201387,72,-16,22.02
31801403,72,-16,22.07
32401418,72,-16,22.07
33001433,72,-16,22.12
33601448,72,-16,22.15
34201463,72,-16,22.17
34801478,72,-16,22.17
35401493,72,-16,22.17
36001508,72,-16,22.17
36601523,72,-16,22.20
37201538,72,-16,22.17
37801554,72,-16,22.17
38401569,72,-16,22.15
39001584,72,-16,22.15
39601599,71,-16,22.20
40201614,71,-16,22.17
40801629,72,-16,22.12
41401644,72,-16,22.15
42001659,72,-16,22.07
42601674,72,-16,22.04
43201689,72,-16,22.04
43801704,72,-16,22.02
44401719,72,-16,21.99
45001735,72,-16,21.94
45601751,71,-16,21.94
46201766,72,-16,21.91
46801781,71,-16,21.89
47401796,72,-16,21.86
48001811,71,-16,21.83
48601826,71,-16,21.81
49201841,71,-16,21.86
49801856,71,-16,21.83
50401871,71,-16,21.78
51001886,71,-16,21.78
51601902,71,-16,21.78
603,76,6,21.23
600619,67,-13,24.79
1200635,67,-13,25.04
1800650,67,-13,24.79
2400665,67,-13,24.84
3000680,67,-12,25.45
3600695,66,-12,25.50
4200710,66,-12,25.47
4800725,66,-11,25.87
5400740,66,-11,26.15
6000755,65,-10,26.37
6600771,65,-10,26.35
7200787,63,-7,28.31
7800802,63,-7,28.43
8400817,62,-7,28.36
9000832,62,-7,28.58
9600847,62,-7,28.43
10200862,62,-7,28.58
10800877,62,-7,28.28
11400892,63,-8,27.81
12000907,63,-8,27.79
12600922,63,-8,27.74
13200937,63,-8,27.76
13800953,63,-8,27.59
14400968,63,-8,27.52
15000983,63,-8,27.39
15600998,63,-8,27.34
16201013,63,-8,27.42
16801028,63,-8,27.37
17401043,63,-9,27.12
18001058,63,-9,27.15
18601074,63,-9,27.07
19201089,63,-9,27.07
19801104,63,-9,27.05
20401119,64,-9,26.92
21001135,64,-9,26.92
21601150,64,-9,26.87
22201165,64,-9,26.85
22801181,64,-9,26.92
23401196,64,-9,26.67
24001211,64,-9,26.72
24601226,64,-9,26.65
25201241,64,-9,26.65
25801256,64,-9,26.95
26401272,63,-9,26.70
27001287,63,-9,26.75
27601302,64,-9,26.62
28201318,64,-9,26.50
28801333,64,-9,26.52
29401348,64,-9,26.52
30001363,64,-9,26.42
30601378,64,-9,26.40
31201393,64,-9,26.40
31801408,64,-8,26.40
32401423,64,0,26.35
33001438,63,12,26.40
33601453,63,31,26.42
34201468,63,66,26.70
34801483,63,79,26.85
35401499,63,83,26.95
36001515,63,80,27.07
36601530,63,87,27.07
37201545,63,90,27.10
37801560,63,91,27.10
38401575,63,92,27.22
39001590,63,92,27.07
39601605,63,92,27.42
40201620,62,92,27.74
40801635,62,92,27.86
41401650,62,92,27.81
42001665,63,91,27.72
42601681,63,90,27.64
43201697,63,89,27.74
43801712,63,88,27.69
44401728,63,88,27.69
45001743,63,86,27.44
45601758,63,85,27.34
46201773,63,83,27.42
46801788,63,82,27.52
47401803,63,80,27.86
48001818,62,79,28.14
48601833,62,77,28.58
49201849,62,76,28.33
49801865,62,74,28.60
50401881,62,72,28.60
51001896,62,70,28.70
51601911,61,69,28.82
52201927,61,68,28.97
52801942,61,68,28.97
53401957,61,67,29.36
54001972,58,69,31.34
54601987,58,64,31.36
55202002,59,62,31.17
605,73,90,23.67
605,70,81,24.26
605,72,24,23.85
600621,68,60,23.85
1200637,68,62,24.00
1800652,67,67,25.02
2400667,67,57,24.41
3000682,67,49,24.51
3600697,67,41,24.33
4200712,67,39,24.26
4800728,67,38,24.03
5400743,67,20,23.98
6000758,67,2,23.77
6600773,67,-9,23.47
7200788,67,-15,23.39
7800804,67,-16,23.31
8400820,67,-16,22.90
9000836,66,-16,22.77
9600851,66,-16,22.48
10200866,66,-16,21.96
10800881,66,-16,22.02
11400896,66,-16,22.61
12000911,66,-16,22.77
12600926,66,-16,22.90
13200941,66,-16,22.90
13800956,65,-16,22.95
14400971,65,-16,22.95
15000987,65,-16,22.85
15601003,65,-16,22.85
16201018,65,-16,22.38
16801033,65,-16,22.09
17401048,65,-16,22.15
18001063,65,-16,21.91
18601078,65,-16,22.12
19201093,65,-16,21.78
19801108,65,-16,21.76
20401123,64,-16,21.76
21001138,64,-16,21.99
21601154,64,-16,22.43
22201170,65,-16,22.23
22801185,65,-16,22.20
23401200,65,-16,22.46
24001215,65,-16,22.51
24601230,65,-16,22.59
25201245,65,-16,22.56
25801260,65,-16,22.48
26401276,65,-16,22.54
27001291,65,-16,22.61
27601306,65,-16,22.67
28201321,65,-16,22.77
28801337,65,-16,22.77
29401353,64,-16,23.11
30001368,64,-16,23.52
30601384,64,-16,23.62
31201399,64,-16,23.59
31801414,64,-16,23.62
32401429,64,-16,23.62
33001444,64,-16,23.59
33601459,64,-16,23.59
34201474,64,-16,23.59
34801489,64,-16,23.62
35401505,64,-16,23.62
36001521,64,-16,23.62
36601536,64,-16,23.62
37201551,64,-16,23.57
37801566,64,-16,23.64
38401581,64,-16,23.59
39001596,64,-16,23.54
39601611,64,-15,23.59
40201626,64,-16,23.57
40801641,64,-16,23.57
41401656,64,-16,23.62
42001671,64,-16,23.62
42601687,64,-16,23.62
43201703,64,-16,23.64
43801718,64,-16,23.70
44401733,64,-16,23.72
45001748,64,-16,23.59
45601763,64,-16,23.57
46201778,64,-16,23.57
46801793,64,-16,23.54
47401808,64,-16,23.59
48001824,64,-16,23.57
48601839,64,-16,23.59
49201855,64,-16,23.52
49801871,64,-16,23.59
50401886,64,-16,23.52
51001901,64,-16,23.52
51601916,64,-16,23.49
52201932,64,-16,23.49
52801947,64,-15,23.49
53401962,64,-14,23.54
54001977,64,-10,23.47
54601992,64,2,23.49
55202007,64,-5,23.52
55802022,64,-4,23.49
56402038,64,-8,23.47
57002054,64,3,23.47
57602069,64,16,23.52
58202084,64,-3,23.47
58802099,63,42,23.52
59402114,64,66,23.59
60002129,63,71,23.72
60602144,63,91,23.85
61202159,63,70,23.82
61802174,63,89,23.93
62402189,64,87,23.87
63002204,64,87,23.80
63602220,64,86,23.90
64202236,63,85,23.75
64802251,63,77,23.95
65402266,64,82,24.10
66002281,64,81,24.13
66602296,64,80,23.85
67202311,64,79,23.85
67802326,64,78,23.72
68402341,63,67,23.59
69002356,63,74,23.52
69602372,63,70,23.31
70202388,63,67,23.62
70802404,63,65,23.70
71402420,63,64,23.72
72002435,63,63,23.72
72602450,63,63,23.75
73202465,63,63,23.75
73802481,63,62,23.80
74402496,63,63,23.80
75002512,63,62,23.72
75602527,63,62,23.77
76202543,63,61,23.85
76802558,63,56,23.70
77402574,63,56,23.72
78002590,63,56,23.72
78602606,63,55,23.77
79202622,63,55,23.70
79802637,63,55,23.70
80402652,63,55,23.62
81002667,63,53,23.62
81602682,63,54,23.67
82202697,63,38,23.85
82802713,62,51,23.85
83402728,62,51,23.87
84002744,62,51,24.00
84602760,62,50,24.03
85202776,62,49,24.00
85802792,62,49,24.00
86402807,62,48,23.93
87002823,62,47,23.93
87602839,62,45,23.90
88202854,62,44,23.90
88802870,62,42,23.87
89402885,62,40,23.87
90002901,62,37,23.95
90602917,62,33,23.87
91202933,62,26,23.90
91802949,61,16,23.85
92402965,61,1,23.85
93002981,61,-11,23.85
93602997,61,-15,23.85
609,66,-3,22.87
600625,60,-14,25.04
1200641,60,-14,25.07
1800656,60,-14,24.77
2400672,60,1,24.79
3000687,60,-3,24.74
3600702,60,-2,24.69
4200717,60,0,24.64
4800733,60,-14,24.61
5400749,60,-15,24.54
6000765,60,-15,24.38
6600781,60,-15,24.41
7200797,60,-15,24.38
7800812,60,-15,24.33
8400828,60,-4,24.28
9000843,60,-15,24.26
9600859,60,-15,24.18
10200875,60,-15,24.10
10800891,60,-15,24.03
11400907,60,-15,24.08
12000923,60,-15,23.90
12600939,60,-15,23.93
13200955,60,-15,23.90
13800971,59,-14,23.90
14400986,60,-15,23.93
15001002,59,-12,23.93
15601017,59,-12,23.90
16201032,59,-12,23.85
16801048,59,-14,23.85
17401064,59,-15,23.87
18001079,59,-15,23.82
18601095,59,-15,23.85
19201111,59,-15,23.75
19801127,59,-15,23.72
20401143,59,-15,23.72
21001158,59,-15,23.70
21601174,59,-15,23.67
22201190,59,-15,23.59
22801206,59,-15,23.52
23401222,59,-14,23.57
24001237,59,-15,23.41
24601253,59,-15,23.52
25201269,59,-15,23.44
25801284,59,-15,23.41
26401300,59,-15,23.41
27001316,59,-15,23.41
27601332,59,-15,23.41
28201347,58,-15,23.36
28801363,58,-15,23.26
29401378,58,-15,23.21
30001394,58,-15,23.21
30601410,58,-15,23.18
31201425,58,-15,23.16
31801441,58,-15,23.11
32401457,58,-15,23.03
33001473,58,-15,23.05
33601489,58,-15,23.03
34201505,58,-15,23.03
34801521,58,-15,23.03
35401537,58,-15,22.95
36001553,58,-15,22.95
36601568,58,-15,22.92
37201584,58,-15,22.92
37801600,58,-15,22.82
38401615,58,-15,22.85
39001631,58,-15,22.74
39601647,58,-15,22.80
40201663,58,-15,22.77
40801679,58,-15,22.77
41401694,57,-15,22.69
42001710,57,-15,22.72
42601725,57,-15,22.72
43201740,57,-15,22.85
43801755,57,-15,22.77
44401771,57,-15,22.82
45001787,57,-15,22.87
45601803,57,-14,22.80
46201819,57,-13,22.87
46801835,56,-7,23.03
47401851,56,-14,23.03
48001866,56,-14,23.16
48601882,56,-14,23.08
49201898,56,-14,23.11
49801913,56,-14,23.05
50401929,56,-14,23.08
51001945,56,-14,23.11
51601960,56,-14,23.26
52201975,55,-13,23.29
52801991,55,-13,23.44
53402007,55,-13,23.47
54002023,55,-13,23.54
54602039,55,-13,23.67
55202055,55,-13,23.80
55802071,55,-13,23.87
56402086,55,-12,23.98
57002102,55,-12,24.03
57602117,54,-12,24.21
58202133,54,-12,24.28
58802149,54,-12,24.38
59402165,54,-12,24.33
60002181,54,-3,24.51
60602197,54,-4,24.56
61202213,54,-5,24.64
61802229,54,-5,24.64
62402245,54,-12,24.26
63002261,54,-12,24.23
63602277,54,-12,24.26
64202293,54,-12,24.28
64802308,54,-12,24.26
65402323,53,-12,24.31
66002339,53,-12,24.33
66602355,53,-12,24.28
67202371,53,-12,24.36
67802387,53,-12,24.33
68402403,53,-12,24.33
69002419,53,-12,24.28
69602435,53,-12,24.38
70202451,53,-12,24.38
70802467,53,-12,24.41
71402482,53,-12,24.38
72002498,53,-12,24.46
72602513,53,-12,24.44
73202529,53,-12,24.28
73802545,53,-12,24.49
74402561,53,-12,24.49
75002577,53,-12,24.54
75602593,53,-12,24.51
76202609,53,-12,24.44
76802625,53,-12,24.51
77402641,53,-12,24.54
78002657,53,-12,24.59
612,62,71,20.62
612,59,14,21.261989,1072,10010001100
612,58,11,21.232001,967,10010001011
612,59,11,20.991991,976,10010000010
612,58,6,21.682022,783,10010011100
612,0,100,-983.684095,4095,111111111111
600628,55,-10,21.762105,186,10010011111
1200644,52,-11,25.452234,176,10100101111
1800660,55,-16,22.172129,0,10010101111
2400676,54,-12,22.612144,134,10011000000
3000692,54,-12,22.282142,147,10010110011
3600708,54,-11,22.482156,159,10010111011
4200724,54,-12,22.232147,135,10010110001
4800740,54,-11,22.332147,167,10010110101
5400756,53,-13,22.072173,109,10010101011
6000772,55,-12,21.782131,119,10010100000
6600788,50,-13,21.682277,83,10010011100
7200804,46,-12,21.492448,134,10010010101
7800820,48,-11,20.522370,169,10001110000
8400836,46,-13,20.062420,94,10001011111
9000852,51,-13,20.462270,106,10001101110
9600868,50,-12,20.622299,143,10001110100
10200884,52,-6,20.672239,327,10001110110
10800900,47,-9,20.652407,239,10001110101
11400916,52,-10,20.702224,183,10001110111
12000932,51,-9,20.862243,240,10001111101
12600948,51,-10,20.832269,208,10001111100
13200964,50,-10,20.812277,217,10001111011
13800980,53,-10,20.862190,184,10001111101
14400996,53,-13,20.892202,80,10001111110
15001012,52,-13,20.892230,100,10001111110
15601028,52,-13,20.832229,111,10001111100
16201044,52,-14,20.782239,52,10001111010
16801060,51,-13,20.782275,111,10001111010
17401076,51,-14,20.782273,52,10001111010
18001092,49,-11,20.812323,149,10001111011
18601108,50,-13,20.702311,101,10001110111
19201124,50,-11,20.992294,171,10010000010
19801140,49,-16,20.972329,0,10010000001
20401156,49,-16,20.912337,0,10001111111
21001172,49,-16,20.862338,0,10001111101
21601188,47,-16,20.702404,0,10001110111
22201204,39,-16,20.602683,0,10001110011
22801220,43,-16,20.572545,0,10001110010
23401236,43,-16,20.572544,0,10001110010
24001252,40,-16,20.522636,0,10001110000
24601268,47,-16,20.522406,0,10001110000
25201284,42,-16,20.572586,0,10001110010
25801300,49,-16,20.652320,0,10001110101
26401316,47,-16,20.702418,0,10001110111
27001332,46,-16,20.862436,0,10001111101
27601348,44,-16,20.862502,0,10001111101
28201364,45,-16,20.862481,0,10001111101
28801380,44,-16,20.862507,0,10001111101
29401396,45,-16,20.862476,0,10001111101
30001412,43,-16,20.862531,0,10001111101
30601428,44,-16,20.782501,0,10001111010
31201444,44,-16,20.752505,0,10001111001
31801460,45,-16,20.622482,0,10001110100
32401476,44,-16,20.652512,0,10001110101
33001492,43,-16,20.602559,0,10001110011
33601508,42,-16,20.572593,0,10001110010
34201524,43,-16,20.522554,0,10001110000
34801540,43,-16,20.492544,0,10001101111
35401556,42,-16,20.412589,0,10001101100
36001572,44,-16,20.282499,0,10001100111
36601588,43,-16,20.282554,0,10001100111
37201604,42,-16,20.172579,0,10001100011
37801620,43,-16,20.142559,0,10001100010
38401636,43,-16,20.042559,0,10001011110
39001652,42,-16,20.042583,0,10001011110
39601668,41,-16,20.012624,0,10001011101
40201684,40,-16,20.042638,0,10001011110
40801700,39,-16,20.172681,0,10001100011
41401716,39,-16,20.172703,0,10001100011
42001732,38,-16,20.222735,0,10001100101
42601748,36,-16,20.362803,0,10001101010
43201764,35,-16,20.382847,0,10001101011
43801780,35,-16,20.522841,0,10001110000
44401796,34,-16,20.522848,0,10001110000
45001812,33,-16,20.522911,0,10001110000
45601828,37,-16,20.492761,0,10001101111
46201844,35,-15,20.462818,32,10001101110
46801860,34,-8,20.222873,264,10001100101
47401876,35,5,19.742830,766,10001010011
48001892,37,24,19.612773,1443,10001001110
48601908,49,43,19.522315,2096,10001001011
49201924,48,58,19.502351,2635,10001001010
49801940,49,64,19.522347,2851,10001001011
50401956,47,67,19.092393,2960,10000111011
51001972,44,71,19.202502,3083,10000111111
51601988,45,74,18.712475,3195,10000101101
52202004,44,76,18.792499,3269,10000110000
52802020,43,78,18.932527,3344,10000110101
53402036,42,80,18.712587,3410,10000101101
54002052,38,82,19.232735,3479,10001000000
54602068,41,84,19.662601,3543,10001010000
55202084,46,86,19.852453,3617,10001010111
55802100,46,88,20.142450,3678,10001100010
56402116,43,89,20.492541,3731,10001101111
57002132,41,91,20.252611,3783,10001100110
57602148,46,92,20.522438,3824,10001110000
58202164,42,93,20.942586,3867,10010000000
58802180,43,94,22.042558,3910,10010101010
59402196,41,95,21.732608,3934,10010011110
60002212,43,96,21.262537,3961,10010001100
60602228,42,96,21.412590,3984,10010010010
61202244,38,97,22.282711,4016,10010110011
61802260,38,98,22.152731,4032,10010101110
62402276,44,98,21.552503,4048,10010010111
63002292,37,97,21.182759,4002,10010001001
63602308,40,97,21.182659,4016,10010001001
64202324,35,97,21.022815,4010,10010000011
64802340,48,97,21.342350,4018,10010001111
65402356,45,98,21.232477,4033,10010001011
66002372,43,98,21.552559,4048,10010010111
66602388,42,98,21.702587,4048,10010011101
67202404,41,100,22.202599,4095,10010110000
67802420,46,100,22.022432,4095,10010101001
68402436,36,100,22.852796,4095,10011001001
69002452,40,100,22.872634,4095,10011001010
